page_url,img_url,movie_title,description,movie_type,genres,year,actors,director,imdb,kinopoisk
https://kinogo.uk/9225-nikogda-ne-govori-nikogda-2023.html,kinogo.uk//uploads/mini/full/18/71fc5010b2eb9823e1cfe23e2ea293.jpg,Никогда не говори «никогда»,"Спортивная драма рассказывает историю бывшего чемпиона по боксу, который когда-то был в центре внимания всего мира. Его умение на ринге было несравненно, и он легко одерживал победу за победой, зарабатывая при этом огромные деньги. Однако эти славные дни остались в прошлом, и теперь его жизнь наполнена рутиной и тоской по былым успехам. Однажды, пробудившись от своей апатии, главный герой понимает, что ему нужно сделать что-то значительное и полезное в своей жизни. Оставив все свои дела, он переезжает в сельскую местность, где открывает боксерский клуб для местных сирот. Это новое начинание становится для него шансом вновь обрести смысл и цель в жизни.Бывший спортсмен становится тренером для группы мальчиков, которые, несмотря на потерю родительской любви, не утратили надежду на лучшее будущее. Для этих детей он становится символом надежды и изменений. Если они будут усердно работать и тренироваться, у них появится шанс попасть в мир большого спорта и оставить свои проблемы позади. Однако, все меняется, когда специальные службы узнают о деятельности бывшего боксера. Теперь его новая жизнь и миссия помощи обделенным детям находятся под угрозой. Будет ли у него достаточно силы и решимости, чтобы противостоять этому и продолжить свою миссию, или его прошлое вернется и заберет все, что он так трудно строил? Это история о преодолении, надежде и втором шансе, который может изменить жизнь.",Фильмы," Боевик , Драма , Спорт",2023,"Ван Баоцян, Чэнь Юншэн, Ши Пэнъюань, Ван Сюнь, Yitong Zhang, Ху Хаофань, Hu Ma, Debowen Zhou, Бао Чжэньцзян, Чи Пэн",Ван Баоцян,6.8,0.0
https://kinogo.uk/9224-suzzanna-konec-nedeli-2023.html,kinogo.uk//uploads/mini/full/8d/81c8b78e3fcb55d4cb88d2e279937d.jpg,Суззанна: Конец недели,"Суззанна - молодая, счастливая женщина, которая с нетерпением ожидает рождения своего первого ребенка. Она полна надежд и предвкушает радость материнства. Однако, все меняется, когда в ее жизни появляется таинственный шаман. Этот неизвестный человек проклинает Суззанну перед родами, что становится причиной ее неожиданной и трагической смерти. Суззанна умирает, не успев увидеть лицо своего новорожденного ребенка и дать ему имя. Ее смерть оставляет глубокий след в сердцах всех, кто ее знал. Но вскоре после ее смерти, жители города начинают сталкиваться с необъяснимыми и пугающими явлениями. Люди уверяют, что видели призрака женщины, бродящего по улицам и ищущего что-то или кого-то.Вскоре становится ясно, что это призрак Суззанны. Она вернулась из мира мертвых, чтобы отомстить всем, кто был причастен к ее смерти. Ее дух, полный гнева и непримиримости, жаждет воссоединиться со своим ребенком. И каждый, кто посмеет встать на ее пути, будет обречен на мгновенную смерть. Это ужасающая и трогательная история о любви матери, которая переживает даже смерть. Это история о том, как далеко может зайти человек, чтобы отстоять свою семью и отомстить за несправедливость. Это история о том, что даже в самых темных обстоятельствах, любовь и родительский инстинкт могут стать мощным двигателем для борьбы с злом.",Фильмы, Ужасы,2023,"Луна Мая, Ахмад Мегантара, Тио Пакусадево, Салли Марселлина, Таскья Намья, Опие Кумис, Ади Бин Сламет, Барон Эрманто, Юрике Прастика, Клифт Сангра",Гунтур Сухарджанто,6.2,0.0
https://kinogo.uk/9223-odnazhdy-v-abhazii-2023.html,kinogo.uk//uploads/mini/full/66/8a61d30ce1d34f7f21014d51556df6.jpg,Однажды в Абхазии (1 сезон),"Теймураз — это молодой, но отважный мужчина, который каждый день рискует своей жизнью, работая в спасательной службе. Он привык к трудностям и опасностям, которые неизбежно встречаются на его пути. Однако, новость о смерти его старшего брата становится для него шоком, который меняет его жизнь. После похорон Теймураз узнает, что его брат оставил после себя уйму долгов. Это ставит его перед трудным выбором — как расплатиться с долгами и сохранить достоинство своей семьи. В то же время, он сталкивается с богатыми людьми, которые планируют использовать местную шахту для хранения радиоактивных отходов.В отчаянии, Теймураз обращается за помощью к местным властям, но в ответ получает только формальные ответы и отписки. Находясь в тупике, он решает взять ситуацию в свои руки. Он выдвигает себя на пост главы Абхазии, вызывая шок и недоверие как среди своих коллег, так и среди родственников. Теперь перед Теймуразом стоит сложная задача — победить в политической борьбе, не имея достаточного опыта, связей и финансовых ресурсов. Сможет ли он преодолеть все преграды на пути к желаемой цели? Или отсутствие подготовки и ресурсов окажется для него непреодолимой преградой?",Сериалы, Комедия,2023,"Теймураз Тания, Лев Малишава, Геннадий Тарба, Георгий Кобалия, Аманда Кварацхелия, Инал Инапха, Гунда Таркил, Адгур Джения, Тамара Гамгия, Роланд Бганба",Теймураз Квеквескири,0.0,7.342
https://kinogo.uk/9222-mazhorka-2023.html,kinogo.uk//uploads/mini/full/80/e94bcced42b516a0dd9896036d490f.jpg,Мажорка (1 сезон),"Ализе - девушка, которая наслаждается всеми привилегиями жизни в богатой семье. Она обладает не только красотой, но и умом, благодаря образованию, полученному в лучших учебных заведениях. Ее окружение обожает ее и относится к ней как к настоящей принцессе, а все ее прихоти исполняются без задержек. Однако, ее привычный мир переворачивается после встречи с Серканом, парнем из многодетной семьи, который работает в автомастерской, чтобы помочь своим родителям. Серкан - это контраст Ализе во всех отношениях. Он воплощает собой упорный труд и самоотверженность, в то время как Ализе привыкла к легкости и изобилию.Серкану симпатична Лейла, но ее высокомерное поведение и привычка к роскоши раздражают его. Он видит в ней противоположность всему, что он ценит, и это ставит его в сложное положение. Встреча этих двух миров вызывает у Ализе новые, неведомые ей до этого чувства. Она находится в замешательстве, пытаясь понять, как эта встреча меняет ее жизнь и ее представления о том, что действительно важно.",Сериалы, Комедия,2023,"Энес Кочак, Эйлюль Тумбар, Хакан Йилмаз, Селен Сойдер, Хивда Зизан Алп, Йонджа Джевхер, Йигит Калкаван, Серхан Онат, Чагла Боз, Бесте Яралы","Инджи Балабаноглу Ахиска, Эмре Кабакушак",6.6,0.0
https://kinogo.uk/9221-znamenitost-2023.html,kinogo.uk//uploads/mini/full/6a/5c2d1d1997ecb276781c74087ff42d.jpg,Знаменитость (1 сезон),"О Мин-хе - молодая, очаровательная девушка с неукротимым стремлением стать известной. Ее мечта всегда была быть в центре внимания, быть популярной и любимой. И в один прекрасный день, благодаря ее усилиям и решимости, ее мечты становятся реальностью. Она привлекает к себе внимание миллионов пользователей интернета, превращаясь в настоящую звезду социальных сетей. Ее аккаунты в социальных сетях наполняются тысячами подписчиков, ее жизнь меняется до неузнаваемости. Она перестает быть обычной девушкой и становится публичной личностью, чья каждая публикация вызывает восторг и ажиотаж среди ее многочисленных поклонников.Но слава Мин-хе не остается незамеченной. Ее давняя подруга Со А-ри, увидев ее успех, решает последовать ее примеру и тоже начинает вести свои трансляции, выкладывая в интернет разнообразные и необычные видео. За короткое время она тоже становится популярной, привлекая к себе внимание массы преданных фанатов. Однако вскоре Со А-ри обнаруживает, что популярность имеет и темную сторону. Она сталкивается с рядом загадочных и пугающих явлений, которые угрожают отнять у нее все надежды на счастливое и спокойное будущее. Теперь ей предстоит раскрыть тайны этой темной стороны славы и попытаться сохранить свое спокойствие и благополучие в мире, где каждый ее шаг наблюдают миллионы людей.",Сериалы," Детектив , Драма , Триллер",2023,"Пак Кю-ён, Ли Чхон-а, Чон Хё-сон, Кан Мин-хёк, Ли Дон-гон, Пак Е-ни, Чон Ю-мин, Чон Ён, Хван Дэ-ги, Со Хён-у",Ким Чхоль-гю,7.5,7.884
https://kinogo.uk/9220-iskrjaschijsja-arbuz-2023.html,kinogo.uk//uploads/mini/full/2b/c52a563da02da75f1cf35a29a30035.jpg,Искрящийся арбуз (1 сезон),"Ын Гель - это молодой человек, который живет жизнью, полной радости и энтузиазма. Он отличается от своих сверстников своим необыкновенным влечением к музыке. В его венах течет рок-н-ролл, и он гордится тем, что является лидером своей собственной рок-группы, которая пользуется немалой популярностью среди местной молодежи. Однажды, в поисках новых виниловых пластинок, Ын Гель отправляется в местный музыкальный магазин. Но то, что начиналось как обычная поездка, превращает его жизнь в нечто невероятное. Из-за сверхъестественных событий он внезапно оказывается в прошлом, где встречает группу необычных ребят, которые разделяют его любовь к рок-музыке.Понимая, что вернуться в свое время ему пока не удастся, Ын Гель предлагает своим новым друзьям создать свою собственную музыкальную группу. Они соглашаются, и так рождается ""Сверкающий арбуз"", группа, которая быстро завоевывает популярность среди молодежи того времени. Во время своего путешествия в прошлое, Ын Гель встречает девушку, которая мгновенно завоевывает его сердце. Его жизнь начинает казаться еще более сложной, когда он пытается разобраться в своих чувствах и понять, как можно завоевать ее сердце. Однако вопрос о том, как вернуться обратно в свое время, остается открытым. Какие тайны скрывает прошлое? И что Ын Гель должен сделать, чтобы вернуться домой? Это история о любви, музыке и путешествии во времени, которое изменяет жизнь Ын Гель навсегда.",Сериалы, Фэнтези,2023,"Рёун, Чхве Хён-ук, Соль Ин-а, Щин Ын-су, Ким Джу-рён, Ли Сок-хён, Пак Хо-сан, Со Ён-хи, Ким Джун-хён, Ли Су-мин",Сон Джон-хён,9.0,9.032
https://kinogo.uk/9219-ee-istorija-2024.html,kinogo.uk//uploads/mini/full/74/86cf81ec2d1022ee569bb553545482.jpg,Её история (1 сезон),"В самом сердце солнечной Италии, в недрах года 1940, живет Ида, мать-одиночка, у которой два сына. Она проживает свою жизнь в тени, скрывая свое еврейское происхождение в условиях, когда открытая идентичность может стать смертельно опасной. Это время испытаний и борьбы для Иды, время, когда она должна бороться не только за свое выживание, но и за жизнь своих детей. Она сталкивается с бедностью, суровыми условиями жизни и постоянным страхом быть обнаруженной. Но вместо того чтобы сдаться, Ида сражается. Она отказывается позволить обстоятельствам сломить ее или забрать у нее то, что для нее самое дорогое - ее детей.Она находит способы преодолеть трудности, независимо от того, насколько они могут быть сложными или опасными. Она борется за справедливость, даже если это означает столкновение с системой, которая стремится подавить ее. Она борется за свою семью, даже если это означает риск для собственной жизни. Это история о мужестве и выживании, о борьбе против несправедливости и защите тех, кого вы любите. Это история о женщине, которая отказывается быть жертвой, и о том, как даже в самые темные времена можно найти свет в упорной борьбе и непоколебимом мужестве.",Сериалы, Драма,2024,"Азия Ардженто, Жазмин Тринка, Лоренцо Цурцоло, Элио Джермано, Валерио Мастандреа, Джизельда Володи, Vincenzo Antonucci, Винченцо Немолато, Лукас Цумброк, Анна Ферруццо",Франческа Аркибуджи,7.2,0.0
https://kinogo.uk/5926-trolli-gruppa-v-sbore-2023.html,kinogo.uk//uploads/mini/full/39/8ea0d13262cf65841fe22f200da4d6.jpg,Тролли. Группа в сборе,"Тролли 3: Группа в сборе- это анимационное музыкальное приключение, в котором рассказывается о чудесах настоящей дружбы, захватывающих спасениях и силе музыки. Присоединяйтесь к Роуз и ее новому кавалеру Цветону в их невероятной миссии по спасению его брата Флойда из лап злодеяния поп-звезды после долгих лет разлуки. Этот фильм с потрясающей музыкой и милыми героями, созданный отмеченными наградами художником-комиксистом Джонни Клаудом, заставит вас влюбиться как в правдоподобную историю, так и в динамичных проявлениях. Переживите захватывающие моменты, когда они будут разгадывать подсказки, чтобы спасти Флойду, и попутно усвоить важные уроки - что со дружбой, мелодией и смелостью все возможно.",Мультфильмы,,2023,"Анна Кендрик, Зои Дешанель, Давид Диггс, Кристофер Минц-Плассе, Джастин Тимберлейк, Кенан Томпсон, Кунал Нэйэр, Заша Мэмет, Эрик Андре, Эндрю Рэннеллс","Уолт Дорн, Tim Heitz",6.0,6.5
https://kinogo.uk/9218-poltergejst-2023.html,kinogo.uk//uploads/mini/full/9a/f28ba4452d82678cdd7fbc019443e9.jpg,Полтергейст,"Марго, охваченная горем и непониманием, возвращается в родной дом, который она покинула много лет назад. Она хочет погрузиться в темные тайны своего прошлого, чтобы разгадать загадку смерти своей младшей сестры Эви, произошедшую двадцать лет назад. Марго всегда чувствовала, что обстоятельства этой смерти были не так просты, как казалось. В этом доме, полном старых воспоминаний и теней прошлого, Марго начинает осознавать, что здесь все еще обитает призрак Эви. Она чувствует его присутствие, слышит его шепот, видит его тень. Это напоминает ей, что история ее сестры еще не закончена.Чтобы связаться с призраком Эви и попытаться узнать правду, Марго решает пригласить исследователей паранормальных явлений. Во главе этой команды стоит Бартон Бэйли, опытный исследователь сверхъестественного, и его сын Джеймс, который следует по стопам отца. Они приезжают в дом Марго для проведения спиритического сеанса, надеясь установить контакт с призраком Эви. Это история о попытке преодолеть барьер между живыми и мертвыми, о поиске ответов на вопросы, которые мучили Марго все эти годы. Это история о том, как прошлое может вернуться и повлиять на настоящее, и о том, как сильна связь между сестрами, даже когда одна из них уже не среди живых.",Фильмы," Детектив , Ужасы",2023,"Михаэла Лонгден, Ребекка Филлипсон, Саймон Дейвис, Макс Истон, Том Миллен, Виктор Меллорс, Джорджина Джейн, Хонор Дэвис-Пай, Сара Александра Маркс, Филип Риду",Лоуренс Фаулер,3.8,4.8
https://kinogo.uk/9217-krik-noch-pered-rozhdestvom-2023.html,kinogo.uk//uploads/mini/full/bd/71252046ed4ddc787084b89b730940.jpg,Крик. Ночь перед Рождеством,"В ночь, предшествующую Рождеству, жители маленького городка стали свидетелями ужасающего происшествия. Зловещий убийца, одетый в костюм Рождественского ангела, напал на двух молодых людей – лучшую подругу и брата Винни. Но Винни, обладая необыкновенной смелостью, сумела остановить злодея. Как оказалось, под маской ангела скрывался местный мэр Генри Уотерс. С тех пор прошел год, но память о той ночи все еще жива. Люди стараются избегать разговоров о произошедшем, а Винни тоскует по своей подруге. Когда она узнает, что её парень изменяет ей, это разбивает её сердце. Она решает, что её жизнь полностью потерпела неудачу, и загадывает желание, чтобы она вообще не родилась.К её удивлению, её желание исполняется, и она оказывается в параллельной реальности, где она никогда не существовала. В этом новом мире, её родной городок находится на грани упадка, а маньяк, тот самый, которого она однажды остановила, уже убил 27 человек. Но даже в этом новом, страшном мире, Винни не теряет надежды. Она понимает, что ей предстоит снова взяться за дело и остановить маньяка. Это история о смелости, переживаниях и способности преодолевать самые сложные испытания, даже когда кажется, что все потеряно.",Фильмы," Комедия , Ужасы , Фантастика",2023,"Джейн Уиддоп, Джоэл Макхэйл, Джастин Лонг, Джессика Маклауд, Кэтрин Изабель, Эйден Ховард, Эрин Бойес, Шон Депнер, Зэния Маршалл, Джейсон Фернандес",Тайлер МакИнтайр,5.2,4.7
https://kinogo.uk/12406-temnaja-materija-2024.html,kinogo.uk//uploads/mini/full/35/f317969282e0995e6d37a9eb752fc1.jpg,Тёмная материя,"В центре нашего рассказа - Джейсон Дессен, ученый-физик из Чикаго. Он - обычный человек с обычной жизнью, но все меняется в одно мгновение, когда он оказывается в альтернативном мире - версии своей жизни, которую он никогда не знал. В этой новой реальности Джейсон - успешный и признанный ученый, но его семьи нет. Его любимая жена и дочь просто не существуют в этом мире. Это становится шоком для Джейсона и он осознает, что главная его цель - вернуться домой, к своей семье, в свою реальность. Но путь обратно не так прост, как кажется. Джейсону придется пройти через ряд параллельных миров, каждый из которых представляет собой отличную от его собственной версию реальности. Он столкнется с различными версиями самого себя, каждая из которых приняла другие жизненные решения и пошла по своему пути.Эта путешествие становится не только физическим, но и духовным для Джейсона. Он начинает задаваться вопросами о собственной жизни, о решениях, которые он принимал, и о том, как эти решения определили его. Он столкнется с трудными выборами и будет вынужден принять некоторые тяжелые решения. Вернуться домой к своей семье - это не только физическое перемещение для Джейсона, но и путешествие к самому себе, к пониманию своих желаний, мечт и ценностей. Это история о самоосознании, о столкновении с альтернативными версиями самого себя и о трудном пути домой, который иногда начинается с глубокого погружения в самого себя.",Сериалы," Драма , Триллер , Фантастика",2024,"Дженнифер Коннелли, Джоэл Эдгертон, Оакс Фигли, Алиси Брага, Джимми Симпсон, Дайо Окенийи, Аманда Бругел, Tiff Abreu, Джимми Стикс, Мелисса Галвин","Якоб Вербрюгген, Роксанн Доусон, Логан Джордж",0.0,0.0
https://kinogo.uk/9215-bukanerki-2023.html,kinogo.uk//uploads/mini/full/bf/5086c68a08ba2128c3e58603cc2111.jpg,Буканьерки (1 сезон),"Действие разворачивается в 1870-х годах в США, где мы встречаемся с группой молодых девушек из состоятельных семей. Они наслаждаются беззаботной жизнью, полной радости и смеха, уверенные в том, что их будущее будет ярким и прекрасным. Эти дамы активно ищут достойных кавалеров, которые помогли бы им раскрыть все грани женского счастья. Однажды, они узнают о начинающемся конкурсе дебютанток в Лондоне, который, как они уверены, непременно привлечет внимание самых успешных и богатых мужчин мира. Понимая, что это событие может стать им шансом на благополучное будущее, они сразу же отправляются в путешествие через Атлантику.С оптимизмом и воодушевлением девушки были уверены, что справятся с любыми испытаниями, которые могут встретить на своем пути, и получат все, о чем могут мечтать. Однако реальность оказывается далеко не такой розовой, и они сталкиваются с серьезными проблемами, на которые они не были готовы. Вопрос остается открытым: сможет ли хотя бы одна из них завоевать сердце английского джентльмена и объявить себя самой счастливой женщиной в мире? Эта история - это путешествие через мир роскоши, светского общества и личных испытаний, где каждый шаг может стать решающим.",Сериалы, Драма,2023,"Кристин Фросет, Алиша Боэ, Matthew Broome, Джош Дилан, Барни Фишвик, Гай Реммерс, Джози Тота, Имоджен Уотерхаус, Обри Ибраг, Миа Триплтон","Шарлотта Риган, Ричард Сеньор, Сюзанна Уайт",6.5,6.647
https://kinogo.uk/9214-vitjazi-2023.html,kinogo.uk//uploads/mini/full/71/ec2cfaaff298978b14e076d3852e62.jpg,Витязи (1 сезон),"Эпическая сага о трех героях, каждый из которых представляет собой уникальное сочетание храбрости, мудрости и мистицизма. Главный герой - Белогор, бесстрашный воевода, который прошел через множество кровопролитных сражений и судьбоносных событий, изменивших ход истории Руси. После потери многих товарищей в одной из битв, он решает оставить войну и переселяется на окраины Новгорода, чтобы найти мир и спокойствие. Мы также знакомимся с Агафоном, молодым и необузданным воином, полным решимости и амбиций. Его дерзость и самоуверенность часто создают проблемы для его друзей, но его страсть к бою и желание продемонстрировать свою храбрость никого не оставляют равнодушными.И, наконец, есть Варун - таинственный и молчаливый парень, который предпочитает оставаться в тени. Согласно слухам, он обладает способностью общаться с животными и имеет ряд уникальных способностей, которые делают его объектом страха и подозрения среди окружающих. Он воспринимается как чужак и басурманин, от которого не следует ожидать ничего хорошего. Этот фильм - это история о трех совершенно разных героях, каждый из которых имеет свою роль в общей ткани судьбы Руси. Это история о борьбе, мужестве, предубеждениях и силе духа, который позволяет пережить самые тяжелые испытания.",Сериалы," Детектив , История",2023,"Алан Томаев, Олег Малышев, Дмитрий Петрухин, Никита Василевский, Анастасия Рудиш, Ян Решетников, Далер Газибеков, Сергей Оболенский, Марина Цуркова, Сарвар Норматов",Михаил Колпахчиев,0.0,7.073
https://kinogo.uk/9213-miloe-ditja-2023.html,kinogo.uk//uploads/mini/full/52/0d7240e8f453bfe92fb3f41c53a4ca.jpg,Милое дитя (1 сезон),"Лена - женщина, живущая в замкнутом мире, ограниченном стенами тщательно охраняемого дома вместе со своими двумя детьми. У них нет соседей, нет внешнего мира, только строгие правила, которые они обязаны соблюдать при любых обстоятельствах. Их единственным посетителем является загадочный человек, чьи указания Лена должна исполнять безоговорочно, иначе ей грозит ужасное наказание. Однажды, отчаяние и желание свободы подталкивают Лену к решению бежать. В попытке сбежать, она попадает в автомобильную аварию и приходит в себя уже в больнице, окруженная незнакомыми людьми. Оказывается, эти люди - ее биологические родители, которые потеряли ее тринадцать лет назад и с тех пор не теряли надежды ее найти.Теперь у полиции есть реальная возможность выследить маньяка-похитителя и привлечь его к ответственности. Но для этого Лене придется преодолеть свой страх и сотрудничать со следствием, чтобы помочь полиции найти и арестовать злодея. История Лены - это история о смелости, решимости и борьбе за свободу. Это история о том, как одна женщина рискнула всем ради возможности дать своим детям свободное будущее и противостоять человеку, который управлял ее жизнью через страх и подчинение.",Сериалы," Детектив , Драма , Криминал , Триллер",2023,"Ким Ридле, Наиля Шуберт, Sammy Schrein, Ханс Лёв, Хейли Луиз Джонс, Юстус фон Донаньи, Юлика Йенкинс, Бирге Шаде, Кристиан Берман, Seraphina Schweiger","Изабель Клефельд, Julian Pörksen",7.3,7.085
https://kinogo.uk/9212-linchevatel-2023.html,kinogo.uk//uploads/mini/full/8b/2687b01ae9bf47551c143bff72643e.jpg,Линчеватель (1 сезон),"Это захватывающая криминальная драма, которая рассказывает о молодом студенте полицейской академии по имени Ким. С первого взгляда, Ким выглядит как образцовый студент, который стремится стать одним из лучших в своей области. Его учителя и одноклассники видят в нем будущего успешного полицейского. Однако, за этим примерным фасадом скрывается тайна.По выходным Ким превращается в народного мстителя, борца за справедливость, который берется за тех, кто смог уклониться от закона. Его цели - это самые опасные и хитрые преступники, которые остались на свободе из-за ошибок в судебной системе или коррупции среди судей. Ким готов пойти на любые жертвы ради торжества справедливости, и он не остановится, пока каждый из них не ответит за свои преступления. Однако, что произойдет, если его двойная жизнь будет раскрыта? Сможет ли Ким избежать неминуемых проблем, которые могут возникнуть, если его тайна будет раскрыта? Сможет ли он очистить свой город от преступности и достичь своей цели стать квалифицированным стражем порядка?",Сериалы," Боевик , Криминал , Триллер",2023,"Нам Джу-хёк, Ю Джи-тхэ, Ли Джун-хёк, Ким Со-джин, Ли До-гун, Ан Сон-бон, Ён Джэ-ук, Ли Со-хван, Юн Гён-хо, Ки Со-ю",Чхве Джон-ёль,7.8,7.86
https://kinogo.uk/9211-dzhohan-2-2023.html,kinogo.uk//uploads/mini/full/eb/5bd5aa71319bc63082880151bbc896.jpg,Джохан 2,"Это история о Жахане, предприимчивом мужчине с огромным желанием доказать свою состоятельность всем окружающим. Он ведет непрерывную борьбу, чтобы прокормить свою семью и поддержать образ успешного человека. И однажды, его голова наполняется очередной ""гениальной"" идеей, которая, как он уверен, может стать его билетом к успеху. Он собирает команду единомышленников - друзей, коллег и случайных знакомых - и объявляет об открытии уникального агентства, которое специализируется на решении проблем любого рода и сложности. От бытовых проблем до сложных социальных вопросов - нет ничего, что было бы за пределами их компетенции.Однако, когда его жена Алия узнает о новом ""бизнесе"", она убеждена, что это только принесет ему больше проблем. Она считает, что его предприимчивость может обернуться против него самого и привести к большой головной боли. Тем не менее, Жахан решает довести свой план до конца и выполняет последнее задание перед тем, как закрыть компанию и отправить свою команду на заслуженный отдых. Но это ""финальное"" задание быстро выходит из-под контроля, ставки возрастают, и Жахан сталкивается с серьезными испытаниями. Предстоящие приключения полны безумных интриг и курьезных событий, которые не только проверят Жахана на прочность, но и обеспечат множество смешных и увлекательных моментов для зрителей.",Фильмы, Комедия,2023,"Жахан Утаргалиев, Сабира Жараскызы, Асхат Урпеков, Шерхан Пирназаров, Гулим Серик, Гульмира Жакилина, Азамат Шаргынов, Адилбек Сапаров, Биржан Чопбаев, Жалгас Кабдолов",Анвар Матжанов,0.0,7.1
https://kinogo.uk/9210-drugaja-zoi-2023.html,kinogo.uk//uploads/mini/full/0a/a89431e174692be2d236c034f27271.jpg,Другая Зои,"Зои Миллер - это далеко не обычная студентка старшей школы. Она известна среди своих сверстников как гениальный программист, а также уважаемый член школьного сообщества. Учителя пророчат ей блестящее будущее, и она уже заслужила себе репутацию одного из самых талантливых студентов в своей школе. Однако, в отношениях с мальчиками Зои не проявляет ни малейшего интереса, убежденная, что они были придуманы лишь для отвлечения внимания от более важных дел.Но всё меняется, когда Зак, лучший спортсмен школы, попадает в несчастный случай и теряет память. Когда он возвращается в школу, он ошибочно принимает Зои за свою девушку. Это неожиданное внимание к ее персоне вызывает у Зои смущение и недоумение. Ведь всего лишь вчера Зак даже не замечал ее, а теперь он готов на все, чтобы завоевать ее сердце и получить хотя бы единственный поцелуй в щечку. Внезапно Зои оказывается в центре романтического вихря, который полностью меняет ее представления о жизни и любви.",Фильмы," Драма , Комедия",2023,"Джозефин Лэнгфорд, Дрю Старки, Арчи Рено, Мэллори Джонсон, Энди Макдауэлл, Патрик Фабиан, Хизер Грэм, Олив Элиз Аберкромби, Амалия Ю, Maggie Thurmon",Sara Zandieh,5.8,6.438
